model_name,sample_size,epoch,train_loss,val_loss
opt-125m,2,21,0.0001,3.6171557903289795
opt-125m,2,22,0.0001,3.6724884510040283
opt-125m,2,23,0.0001,3.7207303047180176
opt-125m,2,24,0.0001,3.762568235397339
opt-125m,2,25,0.0001,3.7986831665039062
opt-125m,2,26,0.0001,3.8297507762908936
opt-125m,2,27,0.0,3.8563225269317627
opt-125m,2,28,0.0001,3.8789889812469482
opt-125m,2,29,0.0,3.898197889328003
opt-125m,2,30,0.0,3.9143149852752686
opt-125m,2,31,0.0,3.927767276763916
opt-125m,2,32,0.0,3.938854694366455
opt-125m,2,33,0.0,3.9479141235351562
opt-125m,2,34,0.0,3.955204725265503
opt-125m,2,35,0.0,3.9609477519989014
opt-125m,2,36,0.0,3.9653656482696533
opt-125m,2,37,0.0,3.9686176776885986
opt-125m,2,38,0.0,3.9708569049835205
opt-125m,2,39,0.0,3.9722304344177246
opt-125m,2,40,0.0,3.972865581512451
opt-125m,4,1,0.9038,0.8382819294929504
opt-125m,4,2,0.7601,0.8184614181518555
opt-125m,4,3,0.6592,0.781572163105011
opt-125m,4,4,0.5498,0.7344614267349243
opt-125m,4,5,0.3513,0.6786947846412659
opt-125m,4,6,0.1746,0.6358084678649902
opt-125m,4,7,0.1042,0.6051592826843262
opt-125m,4,8,0.0737,0.582513153553009
opt-125m,4,9,0.0353,0.5686380863189697
opt-125m,4,10,0.0221,0.5636187195777893
opt-125m,4,11,0.0145,0.5676170587539673
opt-125m,4,12,0.0082,0.578153133392334
opt-125m,4,13,0.0041,0.5932611227035522
opt-125m,4,14,0.0032,0.6115605235099792
opt-125m,4,15,0.0021,0.6329624056816101
opt-125m,4,16,0.0014,0.6545920372009277
opt-125m,4,17,0.0013,0.6759170889854431
opt-125m,4,18,0.0009,0.6968346834182739
opt-125m,4,19,0.0008,0.7167870402336121
opt-125m,4,20,0.0008,0.7350967526435852
opt-125m,4,21,0.0006,0.751911461353302
opt-125m,4,22,0.0005,0.766933262348175
opt-125m,4,23,0.0004,0.7801904678344727
opt-125m,4,24,0.0003,0.7917092442512512
opt-125m,4,25,0.0003,0.801797091960907
opt-125m,4,26,0.0002,0.8107376098632812
opt-125m,4,27,0.0003,0.8185604810714722
opt-125m,4,28,0.0002,0.825355052947998
opt-125m,4,29,0.0003,0.8311082720756531
opt-125m,4,30,0.0003,0.8359643816947937
opt-125m,4,31,0.0003,0.8400510549545288
opt-125m,4,32,0.0002,0.8434687852859497
opt-125m,4,33,0.0002,0.8463003039360046
opt-125m,4,34,0.0002,0.8485743403434753
opt-125m,4,35,0.0002,0.8503451347351074
opt-125m,4,36,0.0002,0.8517163991928101
opt-125m,4,37,0.0002,0.852730929851532
opt-125m,4,38,0.0002,0.8534534573554993
opt-125m,4,39,0.0002,0.8538991808891296
opt-125m,4,40,0.0002,0.8541056513786316
opt-125m,4,1,1.041,0.8382819294929504
opt-125m,4,2,0.9831,0.8069663047790527
opt-125m,4,3,0.841,0.7513934969902039
opt-125m,4,4,0.6486,0.6827336549758911
opt-125m,4,5,0.3982,0.6216443181037903
opt-125m,4,6,0.2474,0.5997068285942078
opt-125m,4,7,0.1634,0.599635124206543
opt-125m,4,8,0.1033,0.6087654232978821
opt-125m,4,9,0.0662,0.6178246736526489
opt-125m,4,10,0.0309,0.6297893524169922
opt-125m,4,11,0.0244,0.6561233401298523
opt-125m,4,12,0.0138,0.692804753780365
opt-125m,4,13,0.0096,0.7364010810852051
opt-125m,4,14,0.0057,0.7862834930419922
opt-125m,4,15,0.0048,0.8370887637138367
opt-125m,4,16,0.0029,0.8847869634628296
opt-125m,4,17,0.0023,0.9289270639419556
opt-125m,4,18,0.0018,0.9692025184631348
opt-125m,4,19,0.0012,1.0061920881271362
opt-125m,4,20,0.0008,1.040204644203186
opt-125m,4,21,0.0007,1.0701185464859009
opt-125m,4,22,0.0006,1.0965088605880737
opt-125m,4,23,0.0005,1.1200745105743408
opt-125m,4,24,0.0004,1.140830636024475
opt-125m,4,25,0.0003,1.1591038703918457
opt-125m,4,26,0.0003,1.175093173980713
opt-125m,4,27,0.0003,1.189048171043396
opt-125m,4,28,0.0003,1.2011375427246094
opt-125m,4,29,0.0003,1.2115823030471802
opt-125m,4,30,0.0003,1.2204680442810059
opt-125m,4,31,0.0002,1.2279781103134155
opt-125m,4,32,0.0002,1.234336256980896
opt-125m,4,33,0.0003,1.2395801544189453
opt-125m,4,34,0.0002,1.2438551187515259
opt-125m,4,35,0.0002,1.247300624847412
opt-125m,4,36,0.0002,1.2499805688858032
opt-125m,4,37,0.0002,1.2519657611846924
opt-125m,4,38,0.0002,1.253366470336914
opt-125m,4,39,0.0002,1.2542314529418945
opt-125m,4,40,0.0002,1.2546395063400269
opt-125m,4,1,1.0821,0.8382819294929504
opt-125m,4,2,0.9488,0.8135383725166321
opt-125m,4,3,0.8737,0.7644842267036438
opt-125m,4,4,0.5682,0.6972514390945435
opt-125m,4,5,0.4059,0.6298478841781616
opt-125m,4,6,0.2595,0.5860247611999512
opt-125m,4,7,0.118,0.560215175151825
opt-125m,4,8,0.0717,0.5500473380088806
opt-125m,4,9,0.0429,0.5521856546401978
opt-125m,4,10,0.0218,0.5633096694946289
opt-125m,4,11,0.0139,0.5813537836074829
opt-125m,4,12,0.0101,0.6035221815109253
opt-125m,4,13,0.005,0.6290071606636047
opt-125m,4,14,0.0034,0.6554544568061829
opt-125m,4,15,0.0021,0.682209849357605
opt-125m,4,16,0.0016,0.7077401876449585
opt-125m,4,17,0.0014,0.7320559024810791
opt-125m,4,18,0.0009,0.7550365328788757
opt-125m,4,19,0.0009,0.7760552763938904
opt-125m,4,20,0.0006,0.795000433921814
opt-125m,4,21,0.0006,0.8118932843208313
opt-125m,4,22,0.0004,0.8271708488464355
opt-125m,4,23,0.0004,0.8407074809074402
opt-125m,4,24,0.0003,0.852530300617218
opt-125m,4,25,0.0003,0.8628084063529968
opt-125m,4,26,0.0004,0.8717557787895203
opt-125m,4,27,0.0003,0.8795944452285767
opt-125m,4,28,0.0002,0.886318027973175
opt-125m,4,29,0.0002,0.8920116424560547
opt-125m,4,30,0.0003,0.8968528509140015
opt-125m,4,31,0.0002,0.9009188413619995
opt-125m,4,32,0.0002,0.9043175578117371
opt-125m,4,33,0.0002,0.9071224927902222
opt-125m,4,34,0.0002,0.9093924760818481
opt-125m,4,35,0.0002,0.9111859202384949
opt-125m,4,36,0.0002,0.9125697016716003
opt-125m,4,37,0.0002,0.9135888814926147
opt-125m,4,38,0.0002,0.9142932891845703
opt-125m,4,39,0.0002,0.9147313237190247
opt-125m,4,40,0.0002,0.914938747882843
opt-125m,4,1,0.9071,0.8382819294929504
opt-125m,4,2,0.8778,0.8119327425956726
opt-125m,4,3,0.799,0.7616814970970154
opt-125m,4,4,0.6443,0.6979069113731384
opt-125m,4,5,0.4996,0.632783055305481
opt-125m,4,6,0.2994,0.5896831750869751
opt-125m,4,7,0.1936,0.5710539817810059
opt-125m,4,8,0.1244,0.5662497282028198
opt-125m,4,9,0.0916,0.56834876537323
opt-125m,4,10,0.0568,0.5736361742019653
opt-125m,4,11,0.035,0.5791881680488586
opt-125m,4,12,0.0206,0.5847476720809937
opt-125m,4,13,0.0145,0.589654266834259
opt-125m,4,14,0.0084,0.5940958261489868
opt-125m,4,15,0.0057,0.5988209247589111
opt-125m,4,16,0.0049,0.6039789915084839
opt-125m,4,17,0.0032,0.6091270446777344
opt-125m,4,18,0.0023,0.6142726540565491
opt-125m,4,19,0.0015,0.6194230318069458
opt-125m,4,20,0.0015,0.6247481107711792
opt-125m,4,21,0.0011,0.6295810341835022
opt-125m,4,22,0.0008,0.6337001919746399
opt-125m,4,23,0.0006,0.6374697089195251
opt-125m,4,24,0.0006,0.6408332586288452
opt-125m,4,25,0.0005,0.6437475681304932
opt-125m,4,26,0.0006,0.646314263343811
opt-125m,4,27,0.0005,0.6486059427261353
opt-125m,4,28,0.0004,0.6505834460258484
opt-125m,4,29,0.0005,0.6522136926651001
opt-125m,4,30,0.0008,0.6536660194396973
opt-125m,4,31,0.0003,0.654887318611145
opt-125m,4,32,0.0003,0.6559378504753113
opt-125m,4,33,0.0003,0.6568060517311096
opt-125m,4,34,0.0003,0.6575075387954712
opt-125m,4,35,0.0003,0.6580888628959656
opt-125m,4,36,0.0003,0.6585425138473511
opt-125m,4,37,0.0003,0.6588873863220215
opt-125m,4,38,0.0003,0.6591251492500305
opt-125m,4,39,0.0003,0.659276008605957
opt-125m,4,40,0.0003,0.6593471169471741
opt-125m,4,1,0.6575,0.8382819294929504
opt-125m,4,2,0.7386,0.8511946797370911
opt-125m,4,3,0.5771,0.8769928216934204
opt-125m,4,4,0.5169,0.9127179384231567
opt-125m,4,5,0.4056,0.9610005617141724
opt-125m,4,6,0.262,1.0045599937438965
opt-125m,4,7,0.1775,1.0599843263626099
opt-125m,4,8,0.1111,1.123253345489502
opt-125m,4,9,0.0859,1.1925318241119385
opt-125m,4,10,0.0484,1.265384554862976
opt-125m,4,11,0.0491,1.3383609056472778
opt-125m,4,12,0.0203,1.4185184240341187
opt-125m,4,13,0.0137,1.5102366209030151
opt-125m,4,14,0.0088,1.6000903844833374
opt-125m,4,15,0.0056,1.6900122165679932
opt-125m,4,16,0.004,1.779520034790039
opt-125m,4,17,0.0026,1.8659780025482178
opt-125m,4,18,0.002,1.945630431175232
opt-125m,4,19,0.0017,2.019357204437256
opt-125m,4,20,0.001,2.086430549621582
opt-125m,4,21,0.0009,2.146965503692627
opt-125m,4,22,0.0006,2.201200008392334
opt-125m,4,23,0.0007,2.250007390975952
opt-125m,4,24,0.0004,2.2930102348327637
opt-125m,4,25,0.0005,2.3307533264160156
opt-125m,4,26,0.0003,2.3636722564697266
opt-125m,4,27,0.0004,2.3922722339630127
opt-125m,4,28,0.0003,2.4171130657196045
opt-125m,4,29,0.0002,2.438460111618042
